country,location_name,latitude,longitude,temperature_celsius,humidity,air_quality_Ozone,date,day,month,year,week,time,season,condition
Lithuania,Vilnius,54.6833,25.3167,10.3,76,40.0,2024-10-12,12,10,2024,22,12:45:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,9.1,71,43.0,2024-10-13,13,10,2024,22,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,8.1,93,27.0,2024-10-14,14,10,2024,23,12:30:00,Autumn,Cloudy/Overcast
Lithuania,Vilnius,54.6833,25.3167,10.8,69,34.0,2024-10-15,15,10,2024,23,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,9.1,57,35.0,2024-10-16,16,10,2024,23,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,8.4,66,22.0,2024-10-17,17,10,2024,23,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,9.1,57,33.0,2024-10-18,18,10,2024,23,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,8.2,66,37.0,2024-10-19,19,10,2024,23,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,9.3,62,32.0,2024-10-20,20,10,2024,23,12:30:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,9.3,62,45.0,2024-10-21,21,10,2024,24,12:15:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,14.1,78,25.0,2024-10-22,22,10,2024,24,12:15:00,Autumn,Cloudy/Overcast
Lithuania,Vilnius,54.6833,25.3167,12.2,71,54.0,2024-10-23,23,10,2024,24,12:15:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,10.1,82,52.0,2024-10-24,24,10,2024,24,12:15:00,Autumn,Cloudy/Overcast
Lithuania,Vilnius,54.6833,25.3167,9.2,76,38.0,2024-10-25,25,10,2024,24,12:15:00,Autumn,Cloudy/Overcast
Lithuania,Vilnius,54.6833,25.3167,10.9,72,42.0,2024-10-26,26,10,2024,24,12:15:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,10.7,73,43.0,2024-10-27,27,10,2024,24,11:15:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,9.1,76,49.0,2024-10-28,28,10,2024,25,11:15:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,7.3,100,23.0,2024-10-29,29,10,2024,25,11:00:00,Autumn,Fog/Mist
Lithuania,Vilnius,54.6833,25.3167,12.3,94,32.0,2024-10-30,30,10,2024,25,11:00:00,Autumn,Rainy
Lithuania,Vilnius,54.6833,25.3167,8.1,87,63.0,2024-10-31,31,10,2024,25,11:00:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,11.3,87,72.0,2024-11-01,1,11,2024,25,11:15:00,Autumn,Rainy
Lithuania,Vilnius,54.6833,25.3167,4.2,60,59.0,2024-11-02,2,11,2024,25,11:00:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,3.2,81,43.0,2024-11-03,3,11,2024,25,11:00:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,2.4,80,58.0,2024-11-04,4,11,2024,26,11:00:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,4.1,93,43.0,2024-11-05,5,11,2024,26,11:00:00,Autumn,Clear/Sunny
Lithuania,Vilnius,54.6833,25.3167,7.4,93,36.0,2024-11-06,6,11,2024,26,11:00:00,Autumn,Cloudy/Overcast
